Shape_Area,Shape_Leng,Surface_PU,unique_id,origine,cluster_PC,cluster_DI,DI_reg,DI_6cat,sp_richnes,sum_max_ei,access,chantiers,ParcourRef,enjeux_Z,enjeu_2026,enjeux,prio_all,prio_txt
12094.44287060000,426.75382485500,1.20944428706,"1266",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",78.96334366650,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,41.95833206180,"1",Enjeu de conservation intermédiaire à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
20042.91517610000,593.19653630700,2.00429151761,"1267",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"1","3",68.18411732680,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,43.56751329520,"1",Enjeu de conservation intermédiaire à l'échelle du massif,64.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10051.56826310000,396.74980774900,1.00515682631,"1268",DI terrain 2024,"-99","2","-99",peu envahi (2),"5","3",1130.65319447000,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,75.42557882680,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
28174.30880030000,686.76828116200,2.81743088003,"1269",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",4956.66083325000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,53.92297226870,"1",Enjeu de conservation intermédiaire à l'échelle du massif,56.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"1270",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",162.80583190900,Buffer de 500m autour d'un chantier historique,Restauration très envahi,6.56378748417,"0",Faible enjeu de conservation à l'échelle du massif,24.00000000000,Faibles Priorités - Score inférieur à 50
9604.90486373000,389.67336284100,0.96049048637,"1271",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",82.26996986290,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,11.65146194010,"0",Faible enjeu de conservation à l'échelle du massif,64.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
33397.78730090001,712.09596855300,3.33977873009,"1272",DI regional 2025,"-99","-99","0",intact,"0","-99",572.73533825200,Pas de chantiers connus dans les 5 dernières années,Surveillance,68.24136412460,"2",Fort enjeu de conservation à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9795.72063116000,393.08807274400,0.97957206312,"1273",DI terrain 2024,"-99","1","-99",intact,"0","0",640.39610754900,Buffer de 200m autour d'un chantier historique,Surveillance,49.46993217890,"1",Enjeu de conservation intermédiaire à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
40000.00000000000,800.00000000000,4.00000000000,"1274",DI regional 2025,"-99","-99","0",intact,"0","-99",1315.04626465000,Pas de chantiers connus dans les 5 dernières années,Surveillance,51.38016153340,"2",Fort enjeu de conservation à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10055.80842820000,400.95197445800,1.00558084282,"1275",DI terrain 2024,"-99","2","-99",intact,"0","0",1576.61369095000,Pas de chantiers connus dans les 5 dernières années,Surveillance,80.65726672570,"2",Fort enjeu de conservation à l'échelle du massif,87.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
4178.68178841000,338.73417963300,0.41786817884,"1276",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"6","3",808.03852972900,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,1.55019380761,"0",Faible enjeu de conservation à l'échelle du massif,58.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
18355.69765030000,569.93948627400,1.83556976503,"1277",DI terrain 2024,"-99","2","-99",intact,"0","0",1451.39800216000,Pas de chantiers connus dans les 5 dernières années,Surveillance,86.44828801470,"2",Fort enjeu de conservation à l'échelle du massif,85.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10252.71264580000,401.60301456100,1.02527126458,"1278",DI terrain 2024,"-99","2","-99",peu envahi (2),"2","3",94.91311130610,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,28.66523316860,"0",Faible enjeu de conservation à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10116.83107040000,400.83887294900,1.01168310704,"1279",DI terrain 2024,"-99","1","-99",intact,"1","3",365.31986498500,Chantiers dans les 5 dernières années,Surveillance,89.38940597350,"2",Fort enjeu de conservation à l'échelle du massif,96.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9958.59338773000,397.78511673400,0.99585933877,"1280",DI terrain 2024,"-99","1","-99",intact,"0","0",66.23264748440,Chantiers dans les 5 dernières années,Surveillance,30.92719093710,"1",Enjeu de conservation intermédiaire à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"1281",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",5105.93945312000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,71.43985645770,"2",Fort enjeu de conservation à l'échelle du massif,55.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9948.93265515000,397.61125333500,0.99489326552,"1282",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",584.18084778900,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,37.79628280640,"1",Enjeu de conservation intermédiaire à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9824.51255985000,403.44059332600,0.98245125599,"1283",DI terrain 2024,"-99","1","-99",intact,"0","0",242.82688865300,Chantiers dans les 5 dernières années,Surveillance,93.78533457230,"2",Fort enjeu de conservation à l'échelle du massif,98.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
40000.00000000000,800.00000000000,4.00000000000,"1284",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",719.98876953100,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,3.56046846345,"0",Faible enjeu de conservation à l'échelle du massif,47.00000000000,Faibles Priorités - Score inférieur à 50
10180.15970690000,402.09922888200,1.01801597069,"1285",DI terrain 2024,"-99","1","-99",peu envahi (1),"2","3",199.04964084300,Chantiers dans les 5 dernières années,Restauration peu envahi,67.82985938440,"2",Fort enjeu de conservation à l'échelle du massif,85.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10132.92107990000,417.41933918300,1.01329210799,"1286",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",372.66818320600,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,60.88876263110,"2",Fort enjeu de conservation à l'échelle du massif,75.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
1773.79284363000,217.80357760500,0.17737928436,"1287",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",353.61104583700,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,60.11859003700,"1",Enjeu de conservation intermédiaire à l'échelle du massif,75.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9370.86070986000,386.62143521200,0.93708607099,"1288",DI terrain 2024,"-99","1","-99",intact,"0","0",56.83500562690,Buffer de 200m autour d'un chantier historique,Surveillance,8.71150153276,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
3930.43973412000,248.67670456100,0.39304397341,"1289",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"2","1",101.57576631900,Chantiers dans les 5 dernières années,Restauration peu envahi,55.60033030420,"2",Fort enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
19947.49040220000,563.71647706000,1.99474904022,"1290",DI terrain 2024,"-99","2","-99",intact,"2","3",5699.72454971000,Pas de chantiers connus dans les 5 dernières années,Surveillance,85.38790485010,"2",Fort enjeu de conservation à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
12999.37588540000,466.48786297600,1.29993758854,"1291",DI terrain 2024,"-99","1","-99",intact,"0","0",1209.47264182000,Pas de chantiers connus dans les 5 dernières années,Surveillance,6.68565122531,"0",Faible enjeu de conservation à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
11147.71197610000,506.02184122300,1.11477119761,"1292",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",0.00000000000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,55.67248289990,"2",Fort enjeu de conservation à l'échelle du massif,55.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"1293",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",7970.90185547000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,51.30078102590,"2",Fort enjeu de conservation à l'échelle du massif,52.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9854.69198276000,395.97171968900,0.98546919828,"1294",DI terrain 2024,"-99","1","-99",intact,"0","0",741.61854064900,Buffer de 500m autour d'un chantier historique,Surveillance,46.22677425480,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
19196.67480080000,645.90836317400,1.91966748008,"1295",DI terrain 2024,"-99","1","-99",intact,"0","0",554.95120944100,Pas de chantiers connus dans les 5 dernières années,Surveillance,56.29154976640,"2",Fort enjeu de conservation à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10047.55929330000,398.55060417700,1.00475592933,"1296",DI terrain 2024,"-99","2","-99",peu envahi (2),"3","3",312.76042175300,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,58.63857868740,"2",Fort enjeu de conservation à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10483.02219130000,401.78200749500,1.04830221913,"1297",DI terrain 2024,"-99","2","-99",peu envahi (2),"2","3",2053.65713486000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,68.01532470560,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
12310.94651240000,438.78702685500,1.23109465124,"1298",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1585.20289830000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,22.65563100310,"0",Faible enjeu de conservation à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"1299",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",6904.65332031000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,26.41783132910,"0",Faible enjeu de conservation à l'échelle du massif,23.00000000000,Faibles Priorités - Score inférieur à 50
22300.47887450000,580.63948717800,2.23004788745,"1300",DI terrain 2024,"-99","1","-99",intact,"5","2",2053.76881177000,Pas de chantiers connus dans les 5 dernières années,Surveillance,80.45382377620,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
9772.00971298000,393.83415044700,0.97720097130,"1301",DI terrain 2024,"-99","1","-99",intact,"1","1",1408.97760628000,Pas de chantiers connus dans les 5 dernières années,Surveillance,51.68533836830,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
40000.00000000000,800.00000000000,4.00000000000,"1302",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",5456.34130859000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,89.08788405420,"2",Fort enjeu de conservation à l'échelle du massif,64.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"1303",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",4063.58618164000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,77.17338240150,"2",Fort enjeu de conservation à l'échelle du massif,64.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
12480.10782460000,435.62478273900,1.24801078246,"1304",DI terrain 2024,"-99","1","-99",intact,"0","0",40.79720634020,Pas de chantiers connus dans les 5 dernières années,Surveillance,44.41969216250,"0",Faible enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
3940.74190475000,251.37902392300,0.39407419048,"1305",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"3","3",152.96357975900,Chantiers dans les 5 dernières années,Restauration peu envahi,60.62828233510,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10426.43195710000,399.28119390900,1.04264319571,"1306",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"5","3",849.04327217400,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,44.20396790210,"1",Enjeu de conservation intermédiaire à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"1307",DI regional 2025,"-99","-99","0",intact,"0","-99",8998.11523438000,Pas de chantiers connus dans les 5 dernières années,Surveillance,80.14656546590,"2",Fort enjeu de conservation à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
6497.45180295000,602.37656176900,0.64974518029,"1308",DI terrain 2024,"-99","1","-99",intact,"1","1",186.09866702600,Buffer de 200m autour d'un chantier historique,Surveillance,51.42278622090,"1",Enjeu de conservation intermédiaire à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10230.36598670000,399.87941247500,1.02303659867,"1309",DI terrain 2024,"-99","1","-99",peu envahi (1),"5","3",378.53849566800,Chantiers dans les 5 dernières années,Restauration peu envahi,54.76051244280,"2",Fort enjeu de conservation à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
40000.00000000000,800.00000000000,4.00000000000,"1310",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",6796.18212891000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,30.92760210510,"0",Faible enjeu de conservation à l'échelle du massif,50.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"1311",DI regional 2025,"-99","-99","0",intact,"0","-99",643.64001464800,Pas de chantiers connus dans les 5 dernières années,Surveillance,61.59754668470,"2",Fort enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
29476.41173620000,666.18401127900,2.94764117362,"1312",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1446.38183594000,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,44.41922511420,"0",Faible enjeu de conservation à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
3804.81360937000,246.33964653700,0.38048136094,"1313",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"1","1",279.21054404900,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,9.65702696154,"0",Faible enjeu de conservation à l'échelle du massif,61.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10186.23801260000,401.08635239200,1.01862380126,"1314",DI terrain 2024,"-99","1","-99",intact,"0","0",596.12918993700,Buffer de 500m autour d'un chantier historique,Surveillance,20.36462868690,"0",Faible enjeu de conservation à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
19900.23745040000,563.86487205000,1.99002374504,"1315",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",667.34629029900,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,36.59411442430,"1",Enjeu de conservation intermédiaire à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
12441.51997530000,436.99644929900,1.24415199753,"1316",DI terrain 2024,"-99","1","-99",peu envahi (1),"5","3",39.98248791410,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,92.65326540170,"2",Fort enjeu de conservation à l'échelle du massif,96.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
40000.00000000000,800.00000000000,4.00000000000,"1317",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",636.32501220700,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,46.27226136210,"1",Enjeu de conservation intermédiaire à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10197.26984480000,400.29995095400,1.01972698448,"1318",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",861.59686845000,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,30.16092235090,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
22091.83601900000,636.39130081900,2.20918360190,"1319",DI terrain 2024,"-99","1","-99",intact,"0","0",1414.61661394000,Buffer de 200m autour d'un chantier historique,Surveillance,51.97786374470,"1",Enjeu de conservation intermédiaire à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
9798.09628901000,394.52172881900,0.97980962890,"1320",DI terrain 2024,"-99","1","-99",intact,"0","0",4982.07379517000,Pas de chantiers connus dans les 5 dernières années,Surveillance,11.97412351810,"0",Faible enjeu de conservation à l'échelle du massif,57.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"1321",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",7457.21923828000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,80.50145482060,"2",Fort enjeu de conservation à l'échelle du massif,62.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"1322",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",6791.80322266000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,91.54485706330,"2",Fort enjeu de conservation à l'échelle du massif,55.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9939.67801092000,394.88792836800,0.99396780109,"1323",DI terrain 2024,"-99","1","-99",intact,"1","3",1074.46136684000,Pas de chantiers connus dans les 5 dernières années,Surveillance,46.94739555710,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
14379.22675380000,484.97926523500,1.43792267538,"1324",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"6","3",227.53073547000,Buffer de 200m autour d'un chantier historique,Restauration moy envahi,40.05136105070,"0",Faible enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
27555.80335110000,652.32205746400,2.75558033511,"1325",DI terrain 2024,"-99","1","-99",intact,"0","0",2223.09879713000,Pas de chantiers connus dans les 5 dernières années,Surveillance,53.58526373210,"2",Fort enjeu de conservation à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
7577.93732547000,367.42676904100,0.75779373255,"1326",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"2","3",1008.37451272000,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,47.21563290930,"1",Enjeu de conservation intermédiaire à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
13847.09179780000,469.66235571500,1.38470917978,"1327",DI terrain 2024,"-99","1","-99",intact,"1","2",1601.09630397000,Pas de chantiers connus dans les 5 dernières années,Surveillance,50.99139950240,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
7988.19049579000,381.37433781000,0.79881904958,"1328",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"5","3",1415.68673994000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,31.08216577240,"0",Faible enjeu de conservation à l'échelle du massif,63.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
21086.42112870000,601.21546227500,2.10864211287,"1329",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",167.72911254500,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,70.03611845400,"2",Fort enjeu de conservation à l'échelle du massif,84.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
26902.78222490000,643.22595620600,2.69027822249,"1330",DI terrain 2024,"-99","1","-99",intact,"1","1",108.37544460900,Pas de chantiers connus dans les 5 dernières années,Surveillance,60.79486193690,"1",Enjeu de conservation intermédiaire à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
14708.83605370000,500.36757122600,1.47088360537,"1331",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",83.39120397620,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,71.17744629640,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
33821.49637150000,713.03612735500,3.38214963715,"1332",DI regional 2025,"-99","-99","1",peu envahi (2),"1","3",529.26333734400,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,64.37642928700,"2",Fort enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
38183.22582540000,764.74984085900,3.81832258254,"1333",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",7589.08398438000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,13.37847091020,"0",Faible enjeu de conservation à l'échelle du massif,48.00000000000,Faibles Priorités - Score inférieur à 50
9899.95517496000,397.18338932500,0.98999551750,"1334",DI terrain 2024,"-99","1","-99",intact,"0","0",47.64134493120,Buffer de 200m autour d'un chantier historique,Surveillance,34.45669637680,"1",Enjeu de conservation intermédiaire à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
40000.00000000000,800.00000000000,4.00000000000,"1335",DI regional 2025,"-99","-99","0",intact,"0","-99",764.01000976600,Pas de chantiers connus dans les 5 dernières années,Surveillance,53.06844381090,"2",Fort enjeu de conservation à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9898.54912640000,394.50592103200,0.98985491264,"1336",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","3",605.22867332500,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,58.79764487700,"2",Fort enjeu de conservation à l'échelle du massif,84.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
4127.82517181000,251.95892612000,0.41278251718,"1337",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"0","0",503.67359291600,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,45.73330614430,"1",Enjeu de conservation intermédiaire à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
4158.82942440000,255.82028017200,0.41588294244,"1338",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"4","3",539.11235394400,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,40.78755873700,"1",Enjeu de conservation intermédiaire à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"1339",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",7048.09375000000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,12.99439989150,"0",Faible enjeu de conservation à l'échelle du massif,44.00000000000,Faibles Priorités - Score inférieur à 50
21644.86335820000,606.45829767300,2.16448633582,"1340",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",140.36186804700,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,44.79947887220,"1",Enjeu de conservation intermédiaire à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9727.57835323000,392.78879707300,0.97275783532,"1341",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",318.98952983700,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,45.73818073970,"2",Fort enjeu de conservation à l'échelle du massif,75.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10140.65141620000,398.23811829100,1.01406514162,"1342",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1749.23267564000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,22.59732890300,"0",Faible enjeu de conservation à l'échelle du massif,63.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9093.90040420000,378.35659426600,0.90939004042,"1343",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"4","3",1140.23854214000,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,43.72132556880,"1",Enjeu de conservation intermédiaire à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
18794.20832240000,562.98212059700,1.87942083224,"1344",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"4","3",3187.83086404000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,35.64806098280,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
3932.33345127000,249.20106977100,0.39323334513,"1345",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"3","3",26.67314150390,Chantiers dans les 5 dernières années,Restauration moy envahi,44.28741001940,"1",Enjeu de conservation intermédiaire à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9930.32536566000,438.07332033200,0.99303253657,"1346",DI terrain 2024,"-99","1","-99",intact,"0","0",233.56797149700,Pas de chantiers connus dans les 5 dernières années,Surveillance,42.92185041860,"0",Faible enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
11256.95593050000,429.49573724600,1.12569559305,"1347",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",57.54286215650,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,31.69501306740,"1",Enjeu de conservation intermédiaire à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
17782.21661510000,556.14810123600,1.77822166151,"1348",DI terrain 2024,"-99","1","-99",intact,"0","0",1295.86748366000,Pas de chantiers connus dans les 5 dernières années,Surveillance,48.36421042260,"1",Enjeu de conservation intermédiaire à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"1349",DI regional 2025,"-99","-99","2",moyennement envahi (4),"1","3",1613.45593262000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,75.79131222720,"2",Fort enjeu de conservation à l'échelle du massif,68.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
3855.06372959000,247.15439483500,0.38550637296,"1350",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"1","1",24.67509203640,Chantiers dans les 5 dernières années,Restauration peu envahi,8.53430157220,"0",Faible enjeu de conservation à l'échelle du massif,61.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
16077.22935390000,492.42039605700,1.60772293539,"1351",DI terrain 2024,"-99","1","-99",intact,"2","3",713.26336489300,Pas de chantiers connus dans les 5 dernières années,Surveillance,31.59138503560,"1",Enjeu de conservation intermédiaire à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
15821.20164400000,490.85698733700,1.58212016440,"1352",DI terrain 2024,"-99","1","-99",intact,"1","1",303.18833671800,Buffer de 500m autour d'un chantier historique,Surveillance,9.96825572357,"0",Faible enjeu de conservation à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
13272.15417480000,466.06513112500,1.32721541748,"1353",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1119.37597108000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,51.02496774060,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
